Gender,Annual Income,Company,Transmission,Color,Price ($),Body Style,Dealer_Region
Male,550000,Nissan,Auto,Black,9000,Passenger,Austin
Male,380000,Mercedes-b,Manual,Pale white,26000,Hardtop,Janesville
Male,2830000,Ford,Manual,Pale white,13000,Passenger,Scottsdale
Male,13500,Porsche,Manual,Pale white,24000,Suv,Aurora
Male,454000,Mercedes-b,Auto,Pale white,46000,Passenger,Greenville
Male,562000,Mercury,Auto,Pale white,39000,Sedan,Pasco
Male,1000000,Acura,Auto,Pale white,24000,Hatchback,Janesville
Female,680000,Pontiac,Auto,Pale white,19000,Passenger,Janesville
Male,530000,Mercury,Auto,Black,28001,Passenger,Scottsdale
Male,895000,Oldsmobile,Auto,Black,60001,Sedan,Austin
Female,600000,Mercury,Manual,Pale white,22001,Hatchback,Middletown
Male,805000,Bmw,Auto,Pale white,22001,Hatchback,Aurora
Male,3150000,Plymouth,Manual,Pale white,22000,Suv,Janesville
Male,1285000,Mitsubishi,Auto,Pale white,21500,Hatchback,Scottsdale
Male,685000,Toyota,Manual,Black,25000,Sedan,Austin
Male,878000,Mercedes-b,Manual,Black,85000,Suv,Middletown
Male,957000,Mitsubishi,Manual,Pale white,21000,Sedan,Aurora
Male,2100000,Acura,Auto,Black,24000,Suv,Greenville
Male,13500,Audi,Manual,Black,44000,Passenger,Pasco
Male,1435000,Cadillac,Manual,Pale white,31500,Passenger,Janesville
Male,1020000,Mercedes-b,Auto,Pale white,46000,Passenger,Scottsdale
Male,1041000,Ford,Manual,Black,22100,Passenger,Austin
Male,2260000,Jeep,Manual,Pale white,21000,Suv,Austin
Male,13500,Honda,Manual,Pale white,14000,Sedan,Middletown
Female,13500,Bmw,Auto,Black,18000,Sedan,Aurora
Male,2060000,Volkswagen,Auto,Black,16000,Sedan,Greenville
Male,1650000,Pontiac,Auto,Black,18000,Sedan,Pasco
Female,985000,Volvo,Manual,Black,36000,Hatchback,Scottsdale
Male,820000,Mercedes-b,Auto,Pale white,10000,Suv,Austin
Female,591000,Mitsubishi,Auto,Black,45000,Hardtop,Pasco
Male,800000,Oldsmobile,Auto,Pale white,45000,Suv,Aurora
Male,1501000,Dodge,Auto,Pale white,21100,Sedan,Greenville
Female,760000,Acura,Auto,Black,28001,Hatchback,Greenville
Female,1200000,Volkswagen,Auto,Pale white,25000,Suv,Greenville
Male,565000,Chrysler,Auto,Black,26000,Suv,Middletown
Male,13500,Oldsmobile,Manual,Pale white,15000,Sedan,Janesville
Male,13500,Infiniti,Auto,Black,21000,Hardtop,Greenville
Male,752000,Lexus,Auto,Pale white,31001,Hatchback,Pasco
Female,580000,Jeep,Manual,Pale white,21001,Suv,Janesville
Female,725000,Mercedes-b,Manual,Black,22001,Suv,Scottsdale
Female,758000,Volkswagen,Auto,Pale white,38000,Passenger,Austin
Male,440000,Chrysler,Auto,Black,26000,Suv,Janesville
Female,970000,Mercury,Auto,Pale white,29000,Passenger,Scottsdale
Male,755000,Lexus,Auto,Pale white,31000,Hatchback,Austin
Female,13500,Nissan,Auto,Pale white,21000,Hatchback,Pasco
Female,862000,Ford,Auto,Pale white,62000,Sedan,Janesville
Male,1236000,Mitsubishi,Auto,Pale white,36600,Passenger,Scottsdale
Male,13500,Ford,Manual,Pale white,20000,Passenger,Austin
Male,1750000,Nissan,Manual,Black,53000,Hatchback,Middletown
Male,1005000,Mitsubishi,Auto,Black,27500,Hardtop,Middletown
Male,2010000,Acura,Manual,Pale white,31000,Suv,Greenville
Male,2250000,Plymouth,Auto,Pale white,27000,Suv,Aurora
Male,900000,Chevrolet,Manual,Black,44000,Hatchback,Greenville
Female,800000,Lincoln,Auto,Black,19000,Sedan,Pasco
Female,1135000,Mitsubishi,Auto,Pale white,53500,Hatchback,Janesville
Male,1490000,Oldsmobile,Auto,Pale white,45000,Suv,Scottsdale
Male,13500,Pontiac,Auto,Pale white,20000,Hatchback,Austin
Male,1230000,Ford,Auto,Pale white,19000,Sedan,Middletown
Male,1650000,Volkswagen,Auto,Pale white,25000,Suv,Scottsdale
Male,13500,Plymouth,Manual,Pale white,16000,Hatchback,Austin
Male,685000,Chrysler,Auto,Pale white,42000,Hardtop,Aurora
Male,561000,Mercedes-b,Auto,Black,33000,Hatchback,Aurora
Male,13500,Ford,Auto,Black,26000,Suv,Greenville
Female,830000,Dodge,Auto,Black,19000,Suv,Pasco
Male,424000,Cadillac,Manual,Pale white,31000,Passenger,Janesville
Male,1663000,Subaru,Manual,Pale white,49300,Suv,Janesville
Male,1415000,Subaru,Manual,Pale white,17500,Hardtop,Austin
Male,13500,Volvo,Manual,Pale white,25000,Sedan,Austin
Male,660000,Oldsmobile,Auto,Pale white,45000,Suv,Janesville
Male,13500,Volkswagen,Manual,Black,25000,Suv,Scottsdale
Male,13500,Chevrolet,Manual,Pale white,17000,Hatchback,Austin
Female,663500,Mercedes-b,Manual,Pale white,21500,Suv,Middletown
Female,985000,Ford,Auto,Black,26001,Suv,Middletown
Male,700000,Subaru,Auto,Black,22001,Suv,Aurora
Female,509500,Saab,Auto,Black,23501,Sedan,Greenville
Male,830000,Saturn,Manual,Pale white,61000,Suv,Pasco
Male,462500,Saturn,Manual,Pale white,13500,Hatchback,Janesville
Male,670000,Dodge,Auto,Black,24000,Suv,Scottsdale
Male,675000,Mitsubishi,Manual,Pale white,24000,Sedan,Austin
Male,1042000,Chevrolet,Auto,Pale white,21200,Hatchback,Middletown
Male,1560000,Mercury,Auto,Pale white,21000,Hardtop,Greenville
Male,830000,Saturn,Auto,Black,33000,Hardtop,Austin
Female,1480000,Mercedes-b,Manual,Pale white,21000,Suv,Scottsdale
Male,1682000,Bmw,Auto,Black,9200,Hatchback,Austin
Male,13500,Mercury,Manual,Pale white,16000,Suv,Middletown
Male,13500,Bmw,Manual,Pale white,29000,Suv,Aurora
Male,13500,Mitsubishi,Auto,Pale white,36000,Passenger,Greenville
Male,13500,Bmw,Auto,Pale white,62000,Suv,Pasco
Male,1050000,Jeep,Auto,Pale white,14000,Sedan,Aurora
Female,13500,Volkswagen,Manual,Pale white,12000,Hatchback,Greenville
Male,1005000,Porsche,Manual,Pale white,26500,Hatchback,Pasco
Male,1316500,Chrysler,Auto,Pale white,22650,Suv,Janesville
Female,1045000,Dodge,Auto,Pale white,57500,Hatchback,Austin
Male,1495000,Mercedes-b,Auto,Pale white,15500,Hatchback,Austin
Male,1126000,Mercury,Auto,Pale white,39600,Sedan,Janesville
Female,1320000,Oldsmobile,Manual,Pale white,25000,Sedan,Scottsdale
Male,1750000,Toyota,Manual,Pale white,14000,Suv,Scottsdale
Female,995000,Acura,Auto,Pale white,24000,Hatchback,Austin
Male,1320000,Mitsubishi,Manual,Pale white,12000,Hatchback,Middletown
Male,350000,Toyota,Manual,Pale white,14000,Passenger,Aurora
Male,1250000,Volvo,Auto,Pale white,42000,Sedan,Greenville
Male,1275000,Audi,Manual,Pale white,12500,Hardtop,Janesville
Male,975000,Buick,Auto,Black,61000,Hatchback,Janesville
Male,13500,Chrysler,Auto,Pale white,46000,Hardtop,Austin
Male,1631000,Cadillac,Auto,Pale white,28100,Hatchback,Aurora
Female,1260000,Infiniti,Manual,Pale white,22000,Hardtop,Austin
Male,2450000,Mercury,Manual,Black,49000,Suv,Pasco
Male,399000,Bmw,Manual,Pale white,14000,Suv,Janesville
Male,1240000,Volvo,Manual,Pale white,21000,Sedan,Scottsdale
Female,727500,Bmw,Auto,Black,9500,Hatchback,Austin
Male,13500,Plymouth,Manual,Pale white,20000,Passenger,Middletown
Female,965000,Volvo,Auto,Black,39000,Passenger,Aurora
Male,910000,Dodge,Manual,Black,22000,Suv,Aurora
Male,773000,Lexus,Auto,Pale white,31000,Hatchback,Greenville
Female,715000,Bmw,Manual,Pale white,29000,Suv,Pasco
Male,13500,Oldsmobile,Auto,Pale white,15000,Sedan,Janesville
Male,13500,Plymouth,Manual,Pale white,20000,Passenger,Scottsdale
Male,915000,Pontiac,Auto,Pale white,19000,Passenger,Austin
Male,822000,Porsche,Auto,Pale white,22000,Hatchback,Austin
Male,770000,Lexus,Auto,Black,12000,Hatchback,Middletown
Female,13500,Toyota,Manual,Pale white,14000,Passenger,Aurora
Female,494000,Saturn,Auto,Pale white,25000,Passenger,Austin
Male,580000,Volvo,Manual,Black,17000,Hatchback,Middletown
Male,825000,Plymouth,Auto,Pale white,39000,Hardtop,Greenville
Female,2530000,Chrysler,Auto,Pale white,19000,Sedan,Greenville
Female,1930000,Nissan,Manual,Pale white,16000,Hatchback,Pasco
Male,840000,Chrysler,Auto,Pale white,21000,Hatchback,Janesville
Male,810000,Chevrolet,Auto,Black,41000,Sedan,Janesville
Male,715000,Cadillac,Auto,Black,26000,Sedan,Scottsdale
Male,790000,Volkswagen,Auto,Black,9000,Hatchback,Austin
Male,781000,Toyota,Manual,Pale white,14000,Suv,Middletown
Male,1627000,Porsche,Manual,Black,16700,Hardtop,Aurora
Male,13500,Dodge,Auto,Pale white,15000,Hatchback,Greenville
Male,13500,Volkswagen,Manual,Pale white,27000,Hatchback,Greenville
Male,13500,Ford,Auto,Black,41000,Suv,Pasco
Female,13500,Dodge,Manual,Pale white,31000,Suv,Janesville
Male,1160000,Cadillac,Auto,Pale white,22000,Suv,Greenville
Male,325000,Jaguar,Manual,Pale white,45000,Passenger,Pasco
Male,745000,Nissan,Auto,Pale white,21000,Hardtop,Middletown
Male,560000,Mitsubishi,Manual,Black,49000,Hatchback,Scottsdale
Female,13500,Lexus,Manual,Pale white,54000,Sedan,Austin
Male,900000,Chevrolet,Auto,Pale white,21000,Hatchback,Middletown
Female,460000,Hyundai,Manual,Black,20000,Suv,Middletown
Male,540000,Mercedes-b,Manual,Pale white,17000,Suv,Aurora
Male,875000,Jaguar,Auto,Black,27000,Passenger,Pasco
Female,13500,Cadillac,Auto,Pale white,22000,Suv,Janesville
Male,13500,Mitsubishi,Manual,Pale white,12000,Hatchback,Scottsdale
Male,890000,Chevrolet,Auto,Pale white,25000,Suv,Austin
Male,2350000,Ford,Auto,Pale white,62000,Sedan,Scottsdale
Male,13500,Volkswagen,Auto,Black,22000,Passenger,Austin
Female,680500,Bmw,Manual,Black,69500,Sedan,Aurora
Male,902000,Toyota,Manual,Black,36000,Hatchback,Greenville
Male,825000,Lincoln,Manual,Black,18001,Passenger,Greenville
Male,685000,Ford,Manual,Pale white,17000,Suv,Pasco
Male,1300000,Lincoln,Manual,Pale white,33000,Sedan,Scottsdale
Female,595000,Chrysler,Manual,Black,12000,Sedan,Austin
Female,1190000,Cadillac,Manual,Pale white,22000,Hatchback,Middletown
Female,1100000,Dodge,Auto,Pale white,19000,Hatchback,Aurora
Male,13500,Infiniti,Auto,Black,21000,Hardtop,Austin
Male,752000,Volvo,Auto,Pale white,20000,Hardtop,Pasco
Male,825000,Ford,Auto,Pale white,22000,Hatchback,Pasco
Female,801000,Chevrolet,Auto,Pale white,12000,Passenger,Janesville
Female,445000,Pontiac,Auto,Pale white,20000,Hatchback,Janesville
Male,1430000,Dodge,Auto,Black,19000,Suv,Janesville
Male,765000,Saturn,Manual,Pale white,61000,Hatchback,Greenville
Male,760000,Bmw,Auto,Black,16000,Sedan,Greenville
Male,668500,Acura,Auto,Black,45500,Passenger,Scottsdale
Male,805000,Toyota,Auto,Pale white,31000,Hatchback,Scottsdale
Male,510000,Lexus,Auto,Pale white,27000,Sedan,Austin
Male,1006000,Chevrolet,Auto,Pale white,15601,Hardtop,Pasco
Male,480000,Chevrolet,Auto,Pale white,45000,Suv,Austin
Female,860000,Mitsubishi,Auto,Pale white,53000,Hatchback,Pasco
Female,835000,Volkswagen,Auto,Pale white,17000,Sedan,Janesville
Male,815000,Subaru,Auto,Pale white,57000,Suv,Pasco
Male,505000,Buick,Auto,Pale white,62000,Hatchback,Janesville
Male,1165000,Chrysler,Auto,Pale white,42500,Hatchback,Austin
Female,390000,Dodge,Manual,Black,11000,Sedan,Middletown
Male,612000,Chevrolet,Manual,Pale white,26000,Passenger,Middletown
Male,662000,Mercedes-b,Auto,Pale white,22000,Sedan,Aurora
Male,13500,Pontiac,Auto,Pale white,12000,Suv,Middletown
Female,965000,Buick,Manual,Black,20000,Sedan,Aurora
Male,881000,Dodge,Manual,Pale white,16000,Hatchback,Austin
Male,850000,Lincoln,Auto,Pale white,18000,Hatchback,Austin
Male,580000,Ford,Manual,Black,69000,Suv,Scottsdale
Male,603000,Chevrolet,Manual,Pale white,20000,Suv,Austin
Male,890500,Plymouth,Auto,Pale white,22500,Hatchback,Aurora
Male,13500,Chevrolet,Manual,Pale white,14000,Suv,Greenville
Male,978000,Oldsmobile,Manual,Pale white,34000,Sedan,Greenville
Female,13500,Ford,Auto,Pale white,41000,Hatchback,Pasco
Male,720000,Ford,Manual,Pale white,17000,Sedan,Janesville
Female,474000,Pontiac,Auto,Pale white,19000,Suv,Scottsdale
Female,490000,Chrysler,Auto,Pale white,46000,Sedan,Austin
Male,2380000,Saab,Manual,Pale white,28000,Hatchback,Greenville
Male,1035000,Acura,Manual,Black,18500,Suv,Pasco
Male,975000,Chrysler,Auto,Pale white,21000,Hatchback,Janesville
Male,13500,Bmw,Auto,Pale white,19000,Hatchback,Scottsdale
Male,556000,Dodge,Auto,Pale white,31000,Hatchback,Austin
Female,900000,Mitsubishi,Auto,Black,18000,Hatchback,Middletown
Male,1300000,Pontiac,Auto,Pale white,19000,Passenger,Aurora
Male,1250000,Pontiac,Auto,Pale white,19000,Passenger,Greenville
Male,13500,Mercedes-b,Manual,Pale white,25000,Hatchback,Pasco
Male,760000,Chevrolet,Manual,Pale white,22000,Hatchback,Janesville
Male,1220000,Acura,Auto,Black,28000,Hatchback,Janesville
Male,1238000,Mercury,Manual,Pale white,16800,Suv,Scottsdale
Male,13500,Chrysler,Auto,Pale white,42000,Hardtop,Pasco
Male,1480000,Dodge,Manual,Black,11000,Sedan,Middletown
Male,13500,Nissan,Manual,Pale white,22000,Sedan,Aurora
Female,1310000,Ford,Manual,Black,43000,Suv,Pasco
Female,458000,Ford,Manual,Pale white,17000,Hatchback,Janesville
Male,1442000,Honda,Auto,Pale white,22200,Suv,Scottsdale
Female,2200000,Chevrolet,Manual,Black,16000,Hatchback,Austin
Male,13500,Volkswagen,Manual,Pale white,27000,Hatchback,Middletown
Female,405000,Saturn,Auto,Pale white,45000,Sedan,Middletown
Female,715000,Mitsubishi,Manual,Pale white,20001,Sedan,Aurora
Male,875000,Lexus,Auto,Pale white,27000,Sedan,Middletown
Male,670000,Acura,Manual,Pale white,17000,Suv,Aurora
Female,690000,Lincoln,Manual,Pale white,33000,Hatchback,Scottsdale
Male,1600000,Buick,Manual,Black,29000,Hatchback,Austin
Male,13500,Dodge,Auto,Pale white,22000,Passenger,Greenville
Male,1340000,Chevrolet,Manual,Pale white,22000,Suv,Pasco
Female,750000,Dodge,Manual,Black,26000,Suv,Aurora
Male,13500,Audi,Manual,Pale white,12000,Hatchback,Greenville
Female,671500,Toyota,Manual,Pale white,39501,Passenger,Greenville
Male,765000,Lincoln,Auto,Black,19001,Sedan,Pasco
Male,900000,Nissan,Auto,Pale white,21001,Suv,Janesville
Female,820000,Mercury,Manual,Pale white,16000,Passenger,Scottsdale
Female,650000,Chrysler,Auto,Black,12000,Suv,Austin
Female,552000,Chrysler,Auto,Black,16000,Suv,Janesville
Male,1275000,Hyundai,Manual,Black,20500,Suv,Scottsdale
Female,715000,Honda,Manual,Pale white,14000,Sedan,Greenville
Female,670100,Toyota,Manual,Pale white,14100,Suv,Pasco
Male,575000,Mitsubishi,Manual,Pale white,12001,Hardtop,Greenville
Male,575000,Mitsubishi,Auto,Pale white,19000,Sedan,Scottsdale
Female,1703000,Acura,Manual,Pale white,34300,Suv,Austin
Male,840000,Toyota,Manual,Black,36000,Hardtop,Pasco
Male,13500,Subaru,Manual,Pale white,26000,Hardtop,Middletown
Female,13500,Plymouth,Auto,Pale white,22000,Passenger,Middletown
Male,13500,Ford,Auto,Pale white,41000,Hatchback,Aurora
Male,1900000,Chevrolet,Auto,Black,31000,Passenger,Greenville
Male,13500,Mercury,Auto,Black,19000,Suv,Pasco
Female,1911000,Mitsubishi,Manual,Pale white,25100,Hatchback,Janesville
Male,1922000,Lexus,Manual,Black,51200,Passenger,Scottsdale
Female,13500,Bmw,Auto,Pale white,19000,Hatchback,Austin
Male,13500,Porsche,Manual,Pale white,26000,Hardtop,Janesville
Male,13500,Chevrolet,Manual,Pale white,14000,Hardtop,Aurora
Male,670000,Dodge,Manual,Black,11000,Sedan,Austin
Female,2200000,Hyundai,Manual,Pale white,26000,Sedan,Middletown
Male,13500,Mitsubishi,Manual,Pale white,19000,Hatchback,Aurora
Male,2385000,Lexus,Auto,Pale white,31500,Hatchback,Greenville
Male,1935000,Porsche,Auto,Pale white,32500,Passenger,Pasco
Female,13500,Chrysler,Auto,Pale white,46000,Hatchback,Pasco
Male,560000,Chrysler,Auto,Black,26000,Hatchback,Janesville
Male,340000,Volvo,Manual,Pale white,82000,Hatchback,Scottsdale
Female,1101000,Toyota,Manual,Pale white,19100,Passenger,Austin
Male,13500,Chrysler,Auto,Black,26000,Hatchback,Janesville
Male,870000,Bmw,Manual,Pale white,29000,Suv,Scottsdale
Male,13500,Cadillac,Auto,Pale white,69000,Suv,Austin
Male,2850000,Oldsmobile,Auto,Pale white,24000,Passenger,Middletown
Male,1850000,Chrysler,Auto,Pale white,16000,Hatchback,Aurora
Male,13500,Ford,Manual,Black,49000,Suv,Greenville
Male,840500,Subaru,Manual,Pale white,49500,Suv,Greenville
Male,876000,Bmw,Auto,Black,31000,Suv,Pasco
Male,1995000,Plymouth,Auto,Pale white,27500,Suv,Janesville
Female,1850000,Acura,Manual,Black,21000,Hatchback,Middletown
Male,2000000,Pontiac,Manual,Black,43000,Hatchback,Aurora
Male,700000,Audi,Manual,Black,15000,Suv,Greenville
Male,13500,Dodge,Auto,Pale white,31000,Hatchback,Janesville
Male,757500,Mercury,Manual,Pale white,61500,Sedan,Scottsdale
Male,13500,Toyota,Auto,Black,21000,Suv,Austin
Female,420000,Nissan,Auto,Pale white,31000,Hatchback,Middletown
Male,643500,Bmw,Auto,Black,16500,Sedan,Aurora
Female,625000,Ford,Auto,Pale white,29000,Passenger,Greenville
Male,1436000,Mitsubishi,Manual,Pale white,20600,Sedan,Pasco
Male,13500,Lexus,Auto,Black,22000,Suv,Janesville
Male,1110000,Bmw,Auto,Black,31000,Suv,Scottsdale
Male,1550000,Ford,Auto,Pale white,42000,Hatchback,Austin
Male,2300000,Audi,Manual,Pale white,24000,Suv,Middletown
Male,13500,Chrysler,Auto,Pale white,22000,Sedan,Aurora
Male,1550000,Cadillac,Manual,Pale white,37000,Passenger,Greenville
Male,1800000,Dodge,Auto,Black,22000,Passenger,Pasco
Female,2485000,Saturn,Auto,Black,33500,Suv,Janesville
Male,2120000,Volvo,Auto,Black,49001,Hatchback,Scottsdale
Male,1800000,Oldsmobile,Manual,Pale white,25001,Sedan,Austin
Male,1800000,Mitsubishi,Auto,Black,39001,Sedan,Middletown
Male,13500,Chrysler,Auto,Black,26001,Suv,Aurora
Male,1810000,Toyota,Manual,Black,85001,Hatchback,Greenville
Male,2615000,Mercedes-b,Manual,Black,26501,Passenger,Pasco
Male,2100000,Nissan,Manual,Black,22001,Suv,Janesville
Male,13500,Chevrolet,Manual,Pale white,12000,Passenger,Scottsdale
Female,1800000,Chevrolet,Manual,Black,26000,Suv,Austin
Male,600000,Volkswagen,Auto,Pale white,33000,Passenger,Middletown
Male,797000,Dodge,Auto,Black,19000,Suv,Aurora
Male,3001000,Volvo,Auto,Pale white,18100,Suv,Greenville
Male,752000,Pontiac,Manual,Pale white,43000,Sedan,Pasco
Female,685000,Mitsubishi,Manual,Black,16000,Suv,Janesville
Male,13500,Mercury,Auto,Pale white,39000,Sedan,Scottsdale
Female,670000,Mitsubishi,Manual,Pale white,21000,Sedan,Austin
Male,705500,Lexus,Manual,Black,53500,Hatchback,Middletown
Male,685000,Acura,Manual,Pale white,17000,Suv,Aurora
Male,13500,Chevrolet,Manual,Black,16000,Hardtop,Aurora
Male,511500,Saab,Auto,Black,26500,Sedan,Pasco
Male,13500,Lexus,Auto,Pale white,27000,Hardtop,Austin
Female,645000,Chrysler,Auto,Pale white,16000,Suv,Scottsdale
Female,13500,Mercury,Manual,Pale white,16000,Suv,Austin
Male,1890000,Chrysler,Manual,Pale white,17000,Sedan,Pasco
Female,1565000,Porsche,Auto,Pale white,22500,Hatchback,Janesville
Male,1630000,Oldsmobile,Manual,Pale white,26000,Sedan,Scottsdale
Female,13500,Dodge,Manual,Black,19000,Hatchback,Austin
Male,13500,Ford,Auto,Pale white,31000,Sedan,Janesville
Male,800000,Mercury,Auto,Pale white,39000,Sedan,Scottsdale
Female,13500,Toyota,Auto,Black,21000,Suv,Austin
Female,1025000,Buick,Auto,Pale white,62500,Hatchback,Middletown
Male,13500,Porsche,Manual,Black,16000,Hatchback,Aurora
Female,13500,Mercedes-b,Manual,Black,18000,Suv,Greenville
Male,13500,Lexus,Manual,Black,34000,Hatchback,Pasco
Female,1670000,Oldsmobile,Manual,Pale white,26000,Sedan,Janesville
Male,13500,Mercedes-b,Auto,Pale white,10000,Suv,Scottsdale
Female,1305000,Chevrolet,Auto,Pale white,25500,Hatchback,Austin
Male,1725000,Porsche,Auto,Pale white,20500,Passenger,Middletown
Male,1110000,Oldsmobile,Auto,Pale white,24000,Passenger,Aurora
Male,13500,Mercury,Manual,Pale white,14000,Passenger,Middletown
Male,1760000,Nissan,Auto,Pale white,18000,Hatchback,Aurora
Female,1325000,Acura,Manual,Pale white,17500,Suv,Greenville
Male,2000000,Mercedes-b,Manual,Pale white,25000,Hardtop,Pasco
Male,355000,Bmw,Manual,Black,21000,Suv,Janesville
Male,1400000,Cadillac,Auto,Black,28000,Sedan,Scottsdale
Male,456000,Oldsmobile,Auto,Black,60000,Sedan,Austin
Male,546000,Hyundai,Manual,Pale white,21000,Suv,Middletown
Male,13500,Chevrolet,Manual,Pale white,57000,Hardtop,Greenville
Male,615000,Mercury,Auto,Black,9000,Suv,Greenville
Male,340000,Chevrolet,Manual,Pale white,20000,Suv,Pasco
Male,790000,Nissan,Manual,Pale white,29000,Sedan,Janesville
Male,1715157,Chevrolet,Auto,Pale white,15510,Hardtop,Janesville
Male,13500,Volkswagen,Auto,Black,22000,Passenger,Austin
Female,1095000,Honda,Manual,Black,43500,Sedan,Middletown
Male,851500,Bmw,Manual,Pale white,21500,Sedan,Aurora
Female,610000,Saturn,Auto,Pale white,20000,Suv,Pasco
Female,565000,Ford,Auto,Black,12000,Suv,Janesville
Male,572000,Bmw,Auto,Black,9000,Hatchback,Scottsdale
Female,1090000,Nissan,Auto,Pale white,20000,Hatchback,Austin
Female,455000,Ford,Auto,Pale white,42000,Hatchback,Middletown
Male,750000,Pontiac,Manual,Pale white,28000,Sedan,Aurora
Male,850000,Lexus,Auto,Black,12000,Hatchback,Greenville
Male,640000,Pontiac,Manual,Black,36000,Hatchback,Pasco
Male,13500,Saturn,Manual,Pale white,14000,Sedan,Janesville
Female,1030000,Dodge,Auto,Pale white,23000,Suv,Scottsdale
Male,600000,Ford,Manual,Black,18000,Hatchback,Austin
Female,13500,Mercedes-b,Auto,Pale white,14000,Suv,Middletown
Female,13500,Mercedes-b,Manual,Pale white,12000,Hatchback,Aurora
Male,386000,Lincoln,Manual,Black,17000,Hatchback,Greenville
Male,857000,Chevrolet,Auto,Black,16000,Hatchback,Pasco
Female,13500,Honda,Auto,Pale white,19000,Sedan,Janesville
Male,1300000,Volvo,Manual,Black,17001,Hatchback,Scottsdale
Male,1370000,Plymouth,Auto,Pale white,22001,Suv,Austin
Female,701000,Volvo,Manual,Pale white,17000,Sedan,Janesville
Male,810000,Oldsmobile,Manual,Pale white,34000,Sedan,Scottsdale
Male,894000,Lexus,Manual,Pale white,54000,Sedan,Greenville
